,Status,Life expectancy ,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Total expenditure, HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Adult Mortality,Polio,Diphtheria
2559,Developing,66.7,10,0.3,35.71613793,93.0,0,35.9,12,5.93,0.2,666.3458569000001,7472819.0,3.7,3.8,0.601,11.1,135.8,93.0,93.0
2560,Developing,66.4,10,0.32,4.1533629119999995,86.0,0,35.3,12,5.58,0.3,76.914128,739728.0,3.8,3.8,0.5920000000000001,10.8,140.9,87.0,86.0
2561,Developing,66.1,10,0.35,2.272404904,84.0,2,34.7,12,5.35,0.3,52.359559999999995,7152385.0,3.8,3.8,0.586,10.9,146.3,85.0,86.0
2562,Developing,65.9,10,0.38,2.6262349030000003,88.0,3,34.1,12,5.7,0.3,44.2872665,7557.0,3.8,3.9,0.579,10.7,150.5,76.0,83.0
2563,Developing,65.5,10,0.37,19.83672308,81.0,0,33.5,12,5.89,0.3,337.359236,6854176.0,3.8,3.9,0.5720000000000001,10.6,155.1,79.0,84.0
2564,Developing,65.9,11,0.38,2.093721752,81.0,4,33.0,13,5.7,0.3,39.281834,6712841.0,3.9,3.9,0.563,10.5,141.9,82.0,86.0
2565,Developing,65.2,11,0.36,13.25723997,58.0,2144,32.5,14,4.46,0.3,236.314438,6576877.0,4.0,4.0,0.5529999999999999,10.1,147.1,82.0,85.0
2566,Developing,64.3,12,0.6,10.68147485,39.0,927,32.1,15,4.48,0.3,189.38785190000002,6447688.0,4.0,4.0,0.5429999999999999,9.8,156.5,84.0,85.0
2570,Developing,74.6,8,6.41,789.0772949,99.0,0,32.4,10,4.12,0.1,5941.8471,68416772.0,7.8,7.8,0.737,13.6,151.4,99.0,99.0
2571,Developing,74.5,9,6.5,788.6873403,99.0,2641,31.3,10,4.0,0.1,6171.262444,6814365.0,7.9,7.9,0.733,13.6,153.0,99.0,99.0
2572,Developing,74.3,9,6.56,801.0504655,98.0,5197,3.1,11,4.17,0.1,5859.9156219999995,67843979.0,8.0,8.1,0.7290000000000001,13.7,155.4,99.0,99.0
2573,Developing,74.1,10,6.07,748.4451054,98.0,3156,29.0,11,4.12,0.2,5491.159981,675313.0,8.1,8.2,0.72,13.3,158.2,99.0,99.0
2574,Developing,73.9,10,5.95,71.6850913,98.0,2583,27.9,12,3.81,0.2,575.3217599999999,672888.0,8.2,8.3,0.711,13.1,161.2,99.0,99.0
2575,Developing,73.7,11,5.88,547.2101411,98.0,6071,26.8,12,4.11,0.3,4212.5492,66881867.0,8.3,8.5,0.706,13.0,164.1,99.0,99.0
2576,Developing,73.5,11,5.92,609.9511632,98.0,7790,25.7,13,3.92,0.3,4378.68746,6654576.0,8.5,8.6,0.7,12.9,166.9,99.0,99.0
2577,Developing,73.3,12,6.2,520.7639087,96.0,3893,24.6,14,3.56,0.4,3972.26475,66195615.0,8.6,8.8,0.687,12.3,169.7,98.0,98.0
2578,Developing,73.0,13,6.18,433.92109180000006,96.0,3588,23.6,15,3.49,0.5,3368.9525759999997,65824164.0,8.7,8.9,0.6859999999999999,12.4,173.0,98.0,98.0
2579,Developing,72.5,13,6.26,321.1953005,96.0,3526,22.6,15,3.55,0.5,2893.651356,6542547.0,8.9,9.1,0.682,12.0,182.6,98.0,98.0
2580,Developing,71.6,14,6.17,301.3597791,96.0,4165,21.7,16,3.51,0.5,2659.83918,652231.0,9.0,9.2,0.674,11.9,194.1,98.0,98.0
2581,Developing,71.7,15,6.14,282.8364612,96.0,4519,2.9,18,3.58,0.6,2358.9362899999996,64554952.0,9.1,9.3,0.6659999999999999,11.8,194.4,98.0,98.0
2582,Developing,71.4,16,5.93,27.63810304,95.0,10315,2.2,19,3.7,0.7,296.54617,6473164.0,9.2,9.5,0.657,11.5,197.5,97.0,96.0
2583,Developing,71.2,17,5.92,176.0625201,95.0,7319,19.4,20,3.32,0.8,1893.145377,63543322.0,9.3,9.6,0.649,11.2,200.5,97.0,96.0
2584,Developing,71.1,18,5.88,0.27564826,95.0,4074,18.7,21,3.4,0.8,27.564826,6295821.0,9.4,9.7,0.64,10.9,203.6,97.0,97.0
2602,Developing,68.0,2,0.01,28.14578503,77.0,47,17.0,2,1.48,0.1,1153.5157800000002,1212814.0,1.9,11.1,0.612,12.5,155.2,76.0,77.0
2603,Developing,67.7,2,0.01,3.3798748439999997,82.0,4,16.6,2,1.29,0.1,117.765674,1184366.0,11.1,11.2,0.62,12.5,157.6,82.0,82.0
2604,Developing,67.4,2,0.01,30.17998548,83.0,16,16.2,2,1.1,0.1,1117.7772400000001,115676.0,11.2,11.3,0.618,12.5,159.0,83.0,83.0
2605,Developing,67.2,2,0.5,2.726570602,67.0,763,15.8,3,0.76,0.1,114.56178999999999,1131523.0,11.3,11.4,0.607,12.5,160.6,66.0,67.0
2606,Developing,66.9,2,0.1,38.58376645,72.0,50,15.5,3,0.92,0.1,849.8626972000001,119591.0,11.5,11.5,0.599,12.4,162.7,72.0,72.0
2607,Developing,66.6,2,0.09,36.199487,72.0,10,15.1,3,1.2,0.1,757.3114436000001,19221.0,11.6,11.6,0.599,12.1,165.4,78.0,72.0
2608,Developing,66.2,2,0.06,36.69198927,79.0,0,14.7,3,0.74,0.1,643.71911,17811.0,11.7,11.7,0.5660000000000001,11.7,168.5,79.0,79.0
2618,Developing,59.7,13,0.01,4.877350139,87.0,577,23.7,20,5.25,1.0,62.131848899999994,7228915.0,6.6,6.4,0.475,12.0,274.1,82.0,84.0
2619,Developing,59.4,14,0.01,48.73047089,84.0,564,23.1,20,5.12,1.5,579.43485,742948.0,6.8,6.6,0.47,12.0,275.8,84.0,84.0
2620,Developing,58.9,14,0.01,41.60027954,84.0,238,22.6,21,5.11,1.7,563.6894247,6859482.0,7.0,6.8,0.46399999999999997,12.0,281.4,84.0,84.0
2621,Developing,58.3,14,1.44,39.08258546,85.0,187,22.0,21,5.21,2.6,562.3393592,6679282.0,7.1,7.0,0.457,11.5,290.5,85.0,85.0
2622,Developing,57.4,14,1.21,41.96145465,83.0,120,21.4,21,5.37,3.8,487.9238913,652952.0,7.3,7.2,0.449,11.0,306.4,83.0,83.0
2623,Developing,56.7,14,1.24,77.09551224,78.0,425,2.9,22,6.64,4.3,499.64687130000004,633472.0,7.5,7.4,0.442,10.6,321.3,78.0,78.0
2624,Developing,56.2,14,1.33,69.35924758,24.0,187,2.4,22,5.73,4.8,513.3919139999999,6161796.0,7.7,7.6,0.441,10.1,329.9,80.0,81.0
2634,Developing,73.3,0,0.01,565.9672172999999,8.0,0,74.8,0,5.18,0.1,4192.349757999999,15782.0,0.1,0.1,0.716,14.3,136.4,98.0,98.0
2635,Developing,73.2,0,0.01,584.9449886,82.0,0,74.3,0,4.98,0.1,4266.5571740000005,15328.0,0.1,0.1,0.718,14.3,137.0,99.0,99.0
2636,Developing,73.0,0,0.01,63.80294988,77.0,0,73.8,0,4.51,0.1,451.542462,14951.0,0.1,0.1,0.7170000000000001,14.4,139.4,95.0,95.0
2637,Developing,72.9,0,0.96,7.033980828,82.0,0,73.3,0,4.6,0.1,445.18865999999997,14577.0,0.1,0.1,0.7120000000000001,14.4,140.8,99.0,99.0
2638,Developing,72.8,0,1.24,471.83076680000005,82.0,0,72.7,0,4.59,0.1,3547.59975,14137.0,0.1,0.1,0.7070000000000001,14.4,142.1,99.0,99.0
2639,Developing,72.5,0,1.08,4.7838055630000005,84.0,0,72.1,0,4.67,0.1,37.846563,1364.0,0.1,0.1,0.703,14.5,146.9,99.0,99.0
2640,Developing,72.6,0,1.1,569.6255035,84.0,0,71.5,0,5.13,0.1,3392.6474299999995,135.0,0.1,0.1,0.698,14.5,144.7,99.0,99.0
2641,Developing,72.5,0,2.05,568.8692812999999,87.0,0,7.8,0,5.82,0.1,2932.3158829999998,12357.0,0.1,0.1,0.698,14.5,146.1,99.0,99.0
2642,Developing,72.4,0,1.79,503.5881956,89.0,0,7.1,0,5.61,0.1,2892.5226629999997,11689.0,0.1,0.1,0.695,14.6,147.7,99.0,99.0
2643,Developing,72.3,0,1.57,689.9440222999999,89.0,0,69.4,0,6.52,0.1,2594.74999,1141.0,0.1,0.1,0.6940000000000001,14.6,149.5,99.0,99.0
2644,Developing,72.2,0,1.8,423.29535089999996,9.0,0,68.6,0,4.87,0.1,2284.37858,146.0,0.1,0.1,0.693,14.6,151.5,99.0,99.0
2645,Developing,72.0,0,1.79,45.85105771,85.0,0,67.8,0,5.9,0.1,229.714718,99789.0,0.1,0.1,0.6829999999999999,13.7,153.3,98.0,98.0
2646,Developing,71.9,0,1.51,310.8203382,88.0,0,67.0,0,5.3,0.1,1842.44421,99184.0,0.1,0.1,0.679,13.5,154.9,90.0,90.0
2647,Developing,71.8,0,1.35,330.1007394,91.0,4,66.2,0,5.66,0.1,1837.9773910000001,98611.0,0.1,0.1,0.674,13.2,156.6,95.0,94.0
2648,Developing,71.6,0,1.24,40.49128897,93.0,0,65.5,0,4.75,0.1,263.27236,9882.0,0.1,0.1,0.6759999999999999,13.7,158.3,95.0,95.0
2650,Developing,71.1,0,6.94,1578.872339,92.0,0,46.0,0,5.93,0.3,19325.242830000003,1354493.0,5.8,6.0,0.778,12.7,174.4,94.0,92.0
2651,Developing,71.0,0,6.71,167.2657906,92.0,0,45.0,0,5.98,0.3,1967.83283,1348248.0,5.8,6.0,0.773,12.7,176.9,94.0,92.0
2652,Developing,78.0,0,6.7,1486.236406,92.0,0,44.0,0,5.78,0.4,19152.531000000003,1341588.0,5.9,6.1,0.772,12.6,178.7,91.0,92.0
2653,Developing,76.0,0,6.5,144.9850711,9.0,0,43.0,0,5.6,0.4,1953.9767,1334788.0,5.9,6.2,0.774,12.6,180.1,91.0,90.0
2654,Developing,74.0,0,6.5,1389.772683,9.0,0,42.0,0,5.29,0.4,16683.945780000002,13281.0,5.9,6.3,0.772,12.5,178.6,91.0,90.0
2655,Developing,71.0,0,6.37,128.0896289,9.0,0,41.1,0,6.47,0.2,1458.8796,1321618.0,6.0,6.4,0.773,12.5,184.7,90.0,90.0
2656,Developing,69.9,0,6.41,1902.693048,9.0,0,4.2,0,4.4,0.3,21188.11857,1315372.0,6.1,6.4,0.767,12.4,195.3,91.0,90.0
2657,Developing,69.7,0,6.37,136.8836683,89.0,0,39.3,0,4.82,0.7,1653.1844,13926.0,6.1,6.5,0.76,12.4,187.8,90.0,88.0
2658,Developing,69.6,0,6.35,103.3710689,89.0,0,38.4,0,4.49,0.6,1495.96337,133144.0,6.2,6.6,0.7509999999999999,12.3,188.6,89.0,92.0
2659,Developing,69.5,0,6.12,1187.949491,95.0,0,37.6,0,5.31,0.5,12323.1275,1296934.0,6.3,6.7,0.745,12.3,194.9,95.0,95.0
2660,Developing,69.4,0,5.82,11.85100131,94.0,0,36.8,0,5.22,1.0,129.51914,129535.0,6.3,6.8,0.736,12.2,195.9,94.0,94.0
2661,Developing,69.3,0,5.53,78.72216127,76.0,0,36.0,1,5.13,0.5,884.518666,128452.0,6.4,6.9,0.7290000000000001,12.0,199.4,91.0,91.0
2662,Developing,69.2,0,5.12,72.03911741,5.0,0,35.2,1,5.0,2.0,749.626612,1277837.0,6.5,7.0,0.721,11.9,195.0,96.0,96.0
2666,Developing,75.1,3,1.39,604.8701316,98.0,15,6.2,3,7.0,0.1,4271.6817200000005,1114398.0,6.5,6.4,0.722,14.7,94.09,94.0,94.0
2667,Developing,74.9,3,1.29,594.6453102,98.0,16,59.3,3,7.26,0.1,4199.47253,1114558.0,6.4,6.3,0.72,14.7,95.36,95.0,95.0
2668,Developing,74.9,3,1.3,585.8776761,97.0,48,58.3,3,7.18,0.1,4137.55421,1886668.0,6.4,6.3,0.7170000000000001,14.6,96.45,95.0,95.0
2669,Developing,74.8,3,1.29,623.2120325,98.0,11,57.4,3,7.15,0.1,4256.912789999999,1761467.0,6.4,6.3,0.7140000000000001,14.5,97.9,98.0,98.0
2670,Developing,74.8,3,1.28,64.85616718,98.0,1,56.5,3,6.54,0.1,414.15177,1639931.0,6.3,6.3,0.71,14.4,99.43,98.0,98.0
2671,Developing,74.7,3,1.4,585.6307861,99.0,1,55.6,3,6.18,0.1,4129.9773350000005,1521834.0,6.3,6.3,0.706,14.4,100.9,99.0,99.0
2672,Developing,74.7,3,1.37,53.08451654,99.0,2,54.7,3,5.63,0.1,431.9326,147336.0,6.3,6.3,0.701,14.3,102.1,99.0,99.0
2673,Developing,74.6,3,1.24,469.6282925,98.0,4,53.9,4,5.64,0.1,3778.184171,129887.0,6.3,6.3,0.695,14.3,102.9,98.0,98.0
2674,Developing,74.4,3,1.46,420.1153538,99.0,3,53.1,4,5.64,0.1,3371.7123100000003,1196136.0,6.3,6.3,0.6890000000000001,14.2,103.6,99.0,99.0
2675,Developing,74.2,3,1.37,379.51399449999997,97.0,15,52.2,4,5.57,0.1,3194.562243,112482.0,6.4,6.3,0.6829999999999999,13.9,104.5,98.0,98.0
2676,Developing,74.0,3,1.36,379.76590539999995,96.0,1,51.4,4,5.63,0.1,3112.83529,11761.0,6.4,6.3,0.6729999999999999,13.6,105.6,97.0,97.0
2677,Developing,73.7,4,1.34,321.7694175,92.0,22,5.6,4,5.36,0.1,2761.9692489999998,9939678.0,6.4,6.3,0.667,13.5,106.9,95.0,95.0
2678,Developing,73.5,4,1.17,262.8184944,93.0,98,49.7,5,5.32,0.1,2346.5937,9864326.0,6.5,6.4,0.662,13.3,108.3,96.0,96.0
2679,Developing,73.2,4,1.19,257.2878697,94.0,231,48.9,5,5.29,0.1,2254.9331260000004,978571.0,6.5,6.4,0.654,13.1,109.7,98.0,98.0
2680,Developing,72.9,4,1.21,264.7842196,94.0,47,48.1,5,5.4,0.1,2213.9148800000003,9699197.0,6.6,6.5,0.6459999999999999,12.8,111.5,97.0,97.0
2682,Developing,75.5,16,1.45,181.9083783,96.0,565,65.3,19,5.41,0.1,12127.22522,773628.0,4.9,4.7,0.759,14.5,107.2,96.0,96.0
2683,Developing,75.2,17,1.41,188.14403480000001,97.0,7405,64.5,20,5.38,0.1,12542.93565,75787333.0,4.9,4.7,0.754,14.4,109.2,98.0,98.0
2684,Developing,74.8,19,1.54,20.75120211,97.0,349,63.7,22,5.24,0.1,1172.3843,74569867.0,4.9,4.7,0.75,14.3,112.2,97.0,97.0
2685,Developing,74.5,20,1.53,1275.877569,96.0,111,62.8,23,5.29,0.1,11341.13395,7349455.0,4.9,4.7,0.737,13.8,114.5,97.0,97.0
2686,Developing,74.2,21,1.49,32.78235828,96.0,7,61.9,25,5.61,0.1,1672.5693,72326914.0,4.9,4.7,0.715,13.0,116.2,97.0,97.0
2687,Developing,73.9,23,1.4,106.9482898,94.0,4,61.1,27,6.8,0.1,936.4999109999999,71339185.0,4.9,4.8,0.7090000000000001,12.5,118.4,96.0,96.0
2688,Developing,73.5,25,1.39,22.67271848,92.0,0,6.2,29,6.7,0.1,185.68975,74432.0,5.0,4.8,0.705,12.5,121.3,96.0,96.0
2689,Developing,73.2,26,1.26,115.58011029999999,96.0,3,59.3,31,6.4,0.1,979.4924599999999,69597281.0,5.0,4.8,0.6970000000000001,12.3,123.7,96.0,96.0
2690,Developing,72.8,28,1.29,103.523776,82.0,34,58.5,34,5.81,0.1,834.8691610000001,6876345.0,5.0,4.8,0.687,11.9,126.1,90.0,90.0
2691,Developing,72.4,30,1.29,832.9552057999999,85.0,6200,57.6,36,5.45,0.1,7384.354661,679346.0,5.0,4.9,0.6809999999999999,11.9,129.0,90.0,90.0
2692,Developing,72.0,33,1.35,1.132766775,77.0,8927,56.8,39,5.37,0.1,64.72953000000001,677855.0,5.1,4.9,0.675,12.0,131.6,85.0,85.0
2693,Developing,71.6,35,1.42,459.1113061000001,68.0,5844,55.9,43,5.34,0.1,4718.51291,668583.0,5.1,5.0,0.6679999999999999,11.9,134.5,69.0,68.0
2694,Developing,71.2,38,1.47,35.55729,72.0,7823,55.1,46,5.36,0.1,366.57,6514354.0,5.2,5.0,0.6579999999999999,11.5,137.3,78.0,78.0
2695,Developing,78.0,41,1.49,256.4341746,77.0,30509,54.3,50,5.16,0.1,3119.63716,64191474.0,5.2,5.1,0.653,11.1,140.5,88.0,88.0
2696,Developing,74.0,44,1.54,421.2956602,71.0,16244,53.5,54,4.95,0.1,4316.553895,6324121.0,5.3,5.2,0.6409999999999999,10.7,144.1,85.0,85.0
2698,Developing,66.0,7,2.9,691.1333535,97.0,0,47.7,8,2.7,0.1,7962.3658239999995,5466241.0,3.3,3.3,0.6829999999999999,10.8,199.4,98.0,98.0
2699,Developing,65.4,7,2.93,63.74811170000001,98.0,0,46.7,8,2.12,0.1,734.42525,5366277.0,3.2,3.3,0.6779999999999999,10.7,195.9,98.0,98.0
2700,Developing,65.6,7,2.75,579.4128244,98.0,0,45.9,8,1.96,0.1,6675.262954,5267839.0,3.2,3.3,0.672,10.7,189.1,98.0,97.0
2701,Developing,65.6,7,2.55,490.41813260000004,97.0,0,45.0,8,1.98,0.1,5649.978486,517461.0,3.2,3.3,0.665,10.6,189.5,97.0,97.0
2702,Developing,65.8,7,2.48,385.32516400000003,96.0,0,44.2,8,1.99,0.1,4439.23,58721.0,3.2,3.3,0.0,10.6,188.4,96.0,96.0
2703,Developing,65.6,6,2.35,37.88466056,97.0,0,43.4,8,1.88,0.1,436.45922300000007,5795.0,3.2,3.3,0.0,10.5,196.4,97.0,96.0
2704,Developing,64.5,6,2.4,34.23979419,96.0,0,42.7,8,1.93,0.1,394.467675,4935762.0,3.2,3.3,0.0,10.5,219.0,96.0,96.0
2705,Developing,64.1,6,2.58,0.358651421,98.0,59,42.0,8,2.16,0.1,26.371428,487137.0,3.3,3.3,0.0,10.4,226.3,98.0,98.0
2706,Developing,63.7,6,2.71,29.27235366,98.0,48,41.3,8,2.9,0.1,2136.66815,48115.0,3.3,3.3,0.0,10.4,230.8,98.0,98.0
2707,Developing,63.3,6,2.85,2.19888585,99.0,0,4.7,8,3.51,0.1,174.51475,4754641.0,3.4,3.4,0.0,10.3,233.8,99.0,99.0
2708,Developing,63.5,6,2.86,186.10139719999998,96.0,1,4.0,8,4.3,0.1,1453.917166,473398.0,3.4,3.4,0.0,10.3,223.8,98.0,97.0
2709,Developing,63.4,7,2.88,179.61564819999998,97.0,1,39.4,8,3.85,0.1,1283.885977,4655741.0,3.5,3.4,0.0,10.3,217.5,66.0,83.0
2710,Developing,63.3,7,2.33,130.37848290000002,96.0,11,38.7,8,3.34,0.1,967.917468,4612.0,3.5,3.5,0.0,10.2,215.0,99.0,98.0
2715,Developing,61.5,68,0.01,14.16770158,78.0,314,18.1,97,7.22,3.2,719.172669,38833338.0,5.7,5.6,0.483,10.0,304.0,78.0,85.0
2716,Developing,67.0,71,0.01,90.76144414,78.0,7878,17.6,103,7.47,4.0,662.492293,37553726.0,5.7,5.7,0.478,10.0,316.2,78.0,84.0
2717,Developing,60.0,73,0.01,92.88697859,78.0,2027,17.2,109,7.58,4.6,647.74741,3636796.0,5.8,5.8,0.47700000000000004,10.0,335.4,79.0,83.0
2718,Developing,59.3,76,10.22,94.49686776,82.0,3312,16.7,114,9.9,6.8,584.3962137,3593648.0,5.9,5.9,0.47700000000000004,10.7,347.7,79.0,82.0
2719,Developing,58.4,79,10.03,116.202964,8.0,1313,16.3,119,11.2,8.0,594.9972557,33915133.0,6.0,6.0,0.473,10.9,364.3,79.0,80.0
2720,Developing,57.5,82,9.63,87.04534954,79.0,1601,15.9,124,8.43,8.1,647.17732,32771895.0,6.1,6.1,0.46399999999999997,10.8,383.1,78.0,79.0
2721,Developing,56.3,84,9.79,72.85023656,71.0,1319,15.6,130,9.1,8.2,449.6928183,31663896.0,6.2,6.2,0.45299999999999996,10.6,406.9,69.0,71.0
2722,Developing,55.5,88,9.65,6.002527685,73.0,3776,15.2,137,9.76,8.4,41.858631,359487.0,6.3,6.3,0.442,10.3,416.1,70.0,73.0
2723,Developing,54.9,93,9.81,50.83901418,64.0,5736,14.8,145,9.86,8.6,336.4593923,2955662.0,6.4,6.4,0.434,10.6,418.2,62.0,64.0
2724,Developing,53.2,99,10.09,44.52614001,64.0,22,14.5,155,9.36,8.7,315.788227,2854394.0,6.5,6.5,0.429,10.9,448.1,59.0,64.0
2725,Developing,51.3,104,9.89,36.60609252,62.0,141,14.2,164,8.9,8.9,288.23694900000004,27568436.0,6.6,6.6,0.42700000000000005,11.6,480.3,58.0,62.0
2726,Developing,51.0,109,10.16,4.426792406000001,44.0,29429,13.9,173,7.54,9.4,237.9995917,2662482.0,6.7,6.7,0.418,11.5,494.1,57.0,59.0
2727,Developing,48.8,112,10.42,2.690897842,29.0,49871,13.6,181,7.78,10.0,24.242322899999998,2571848.0,6.8,6.8,0.40399999999999997,11.0,510.3,57.0,57.0
2731,Developing,78.0,4,8.06,5.6638493279999995,22.0,0,6.7,5,7.1,0.2,314.658296,45271947.0,2.3,2.4,0.746,15.2,212.2,45.0,23.0
2732,Developing,71.0,4,8.44,52.42529588,46.0,0,6.1,5,7.67,0.2,429.71554000000003,454896.0,2.3,2.4,0.7440000000000001,15.2,207.1,72.0,76.0
2733,Developing,77.0,5,8.44,453.7830847,46.0,12746,59.6,5,7.47,0.2,3855.4212799999996,455933.0,2.4,2.4,0.7390000000000001,15.1,210.8,72.0,76.0
2734,Developing,75.0,5,8.48,415.1627705,21.0,1333,59.0,5,6.98,0.2,3569.7572700000005,45761.0,2.4,2.5,0.7340000000000001,14.9,208.8,54.0,50.0
2735,Developing,69.8,5,8.39,375.6835376,48.0,39,58.5,6,7.81,0.2,2965.1423649999997,45877.0,2.4,2.5,0.728,14.9,217.5,57.0,52.0
2736,Developing,69.2,5,8.71,324.54913480000005,66.0,0,58.0,6,7.8,0.3,2545.4834100000003,46533.0,2.5,2.6,0.7340000000000001,14.9,235.2,74.0,71.0
2737,Developing,67.7,5,9.46,456.45866639999997,84.0,48,57.6,6,6.63,0.4,3891.37823,462582.0,2.5,2.6,0.73,14.9,275.4,91.0,90.0
2738,Developing,67.5,5,8.86,46.19685449,92.0,1005,57.2,6,6.36,0.7,368.68998,465935.0,2.5,2.7,0.723,14.8,278.3,98.0,98.0
2739,Developing,67.7,5,7.99,29.38172706,96.0,42724,56.8,6,6.39,0.8,233.18831,4678775.0,2.6,2.7,0.716,14.7,268.3,99.0,98.0
2740,Developing,67.0,5,7.31,217.43452569999997,97.0,2392,56.4,6,6.41,0.9,1828.717626,471515.0,2.7,2.8,0.7070000000000001,14.5,280.0,95.0,96.0
2741,Developing,67.4,5,6.79,180.35378590000002,98.0,146,56.1,6,6.61,1.0,1367.352433,474516.0,2.7,2.8,0.7,14.6,268.9,99.0,99.0
2742,Developing,67.6,6,5.92,21.22386354,77.0,411,55.7,6,6.93,0.9,148.52248799999998,4781295.0,2.8,2.9,0.691,14.3,258.2,99.0,97.0
2743,Developing,67.6,6,4.89,115.738974,48.0,7587,55.4,7,6.25,0.9,879.4754859999999,48225.0,2.9,3.0,0.6829999999999999,13.9,257.5,99.0,99.0
2744,Developing,67.7,6,4.31,8.897421459,7.0,16970,55.1,7,5.66,0.8,78.73824300000001,48683865.0,2.9,3.0,0.6729999999999999,13.2,253.8,99.0,99.0
2745,Developing,67.5,6,4.49,7.883791474,4.0,817,54.8,8,5.59,0.7,635.789635,49175848.0,3.0,3.1,0.669,13.3,257.5,99.0,99.0
2811,Developing,76.8,0,6.03,463.63978210000005,95.0,0,63.4,0,8.58,0.1,16737.898269999998,3419546.0,1.5,1.4,0.7909999999999999,15.5,114.2,95.0,95.0
2812,Developing,76.8,0,5.82,482.80394450000006,94.0,0,62.9,0,8.68,0.1,16881.2568,3485.0,1.5,1.4,0.7879999999999999,15.5,117.0,94.0,94.0
2813,Developing,76.5,0,5.77,339.71904930000005,95.0,0,62.3,0,8.74,0.1,1592.6819,3396777.0,1.5,1.5,0.784,15.5,118.1,95.0,95.0
2814,Developing,77.0,0,5.97,417.9117441,95.0,0,61.8,1,8.55,0.1,14166.4998,3385624.0,1.5,1.5,0.78,15.5,117.4,95.0,95.0
2815,Developing,76.3,0,6.21,2331.532804,95.0,0,61.2,1,8.63,0.1,11938.212,3374415.0,1.5,1.5,0.777,15.6,117.9,95.0,95.0
2816,Developing,76.6,0,6.67,1871.736563,95.0,0,6.7,1,8.78,0.1,9415.173859999999,3362755.0,1.5,1.5,0.774,15.5,118.2,95.0,95.0
2817,Developing,76.4,1,6.76,24.73142261,94.0,0,6.1,1,8.17,0.1,962.312164,335824.0,1.6,1.5,0.77,15.7,118.7,94.0,94.0
2818,Developing,75.4,1,6.67,14.47305874,94.0,0,59.5,1,8.23,0.1,79.69745999999999,3339741.0,1.6,1.5,0.76,15.3,124.2,94.0,94.0
2819,Developing,76.2,1,6.58,1712.2255059999998,95.0,0,58.9,1,11.17,0.1,5877.87678,333143.0,1.6,1.6,0.7559999999999999,15.2,118.1,95.0,95.0
2820,Developing,75.7,1,6.35,152.5448405,96.0,0,58.3,1,11.15,0.1,522.9511160000001,3325612.0,1.6,1.6,0.753,15.5,124.7,96.0,96.0
2821,Developing,75.4,1,5.66,882.3563619999999,94.0,0,57.7,1,11.59,0.1,4117.388529999999,332496.0,1.7,1.6,0.75,15.5,125.0,95.0,94.0
2822,Developing,75.4,1,5.11,160.8400141,91.0,0,57.0,1,6.52,0.1,3622.5228399999996,3325637.0,1.7,1.6,0.747,15.0,125.4,91.0,91.0
2823,Developing,75.4,1,5.86,27.46880965,95.0,0,56.3,1,7.18,0.1,488.768855,3327773.0,1.7,1.7,0.746,14.7,128.7,93.0,95.0
2824,Developing,75.2,1,6.48,421.48042819999995,94.0,0,55.7,1,7.46,0.1,6281.37747,332713.0,1.8,1.7,0.742,14.2,127.1,94.0,94.0
2825,Developing,75.1,1,6.65,645.9583816,92.0,0,55.0,1,7.82,0.1,6871.897677,3321245.0,1.8,1.7,0.738,14.0,134.2,92.0,90.0
2827,Developing,69.2,16,0.01,0.442802404,99.0,8,43.9,18,5.84,0.1,25.448414,37577.0,3.0,3.1,0.69,12.1,138.9,99.0,99.0
2828,Developing,69.1,17,0.01,19.1624696,99.0,0,43.0,19,6.32,0.1,197.551233,32432.0,3.0,3.1,0.6809999999999999,12.0,141.0,99.0,99.0
2829,Developing,68.8,18,0.01,16.71406295,99.0,0,42.2,21,6.49,0.1,174.468298,297745.0,3.0,3.1,0.6729999999999999,12.0,144.8,99.0,99.0
2830,Developing,68.5,19,2.83,140.6905284,99.0,476,41.4,22,5.65,0.1,1564.966945,293394.0,3.0,3.1,0.664,12.0,144.4,99.0,99.0
2831,Developing,68.3,20,2.73,119.4571154,99.0,117,4.7,23,5.34,0.2,1377.8214,285624.0,3.0,3.1,0.657,11.9,144.9,99.0,99.0
2832,Developing,68.0,21,2.56,92.81479759,98.0,0,4.0,24,6.31,0.2,1213.265328,277674.0,3.1,3.1,0.6509999999999999,11.8,149.1,99.0,98.0
2833,Developing,67.9,22,2.36,13.89021225,91.0,2,39.3,25,5.92,0.3,182.28625,27328.0,3.1,3.1,0.644,11.9,156.8,98.0,98.0
2834,Developing,67.8,22,2.15,9.290983645,99.0,863,38.7,26,5.81,0.3,83.47694200000001,26868.0,3.1,3.1,0.631,11.8,165.4,98.0,96.0
2835,Developing,67.6,23,1.96,77.27092119,98.0,823,38.1,27,5.49,0.4,654.2838373,2648825.0,3.2,3.2,0.626,11.8,174.1,94.0,96.0
2836,Developing,67.3,24,1.78,40.13342094,99.0,737,37.5,28,5.11,0.3,546.776852,26167.0,3.2,3.2,0.62,11.7,183.2,99.0,99.0
2837,Developing,67.8,24,1.59,34.41887163,99.0,75,37.0,29,5.11,0.3,465.1198869,2586435.0,3.2,3.2,0.613,11.6,174.5,99.0,99.0
